ID_Venta,ID_Producto,ID_Cliente,Fecha_Venta,Cantidad,Precio_Unitario
9109,123,503,20230217,4,12496.598646552877
2574,132,451,2023-08-19,3,352.93
709,138,319,2022-08-15,2,470.81
8404,125,709,2023-09-02,5,331.18
6669,148,121,2023-11-14,2,222.18
9095,130,168,2023-07-17,2,7138.072353417922
8890,111,711,2023-09-18,0,849.6
8224,149,424,2023-03-30,4,153.25
7480,101,677,2022-05-11,580,1067.36
1347,154,612,2023-09-16,2,76.16
10304,107,165,2023-07-25,4,567.6
6875,101,532,2023-04-24,5,1071.82
874,123,34,2023-10-20,4,316.48
568,127,757,2022-11-30,4,399.95
11382,110,26,2023-11-27,4,674.37
7988,162,181,2023-06-16,5,344.92
3101,141,803,2023-03-15,5,734.09
9376,154,274,2022-09-17,1,92.99
2318,146,779,2022-06-26,2,62.65
10619,144,326,2023-10-21,5,472.66
7009,105,615,2023-03-06,2,1383.93
6142,108,198,2023-07-30,5,971.42
2092,134,821,09-13-2023,5,336.11
896,161,679,2023-07-22,2,469.08
8393,123,323,2021-12-29,2,326.69
10879,132,110,2022-03-17,2,347.59
5737,155,278,2023-07-01,5,130.46
5208,109,809,2022-03-28,5,1220.19
1253,118,263,2023-02-13,1,642.82
2801,131,457,2023-09-14,4,401.85
5138,129,733,2021-06-14,3,249.27
3296,159,189,2022-12-26,3,451.49
4624,156,159,2023-07-26,5,421.05
6318,161,266,2023-03-06,5,393.99
10823,150,230,2023-07-25,4,1178.0793056683249
484,124,748,2021-10-26,1,459.43
4049,151,1740,2023-10-22,1,133.99
4197,129,606,2021-03-09,2,238.63
1436,135,164,2024-01-04,2,606.89
9552,133,25,2023-03-28,4,237.85
4157,105,330,2023-03-16,2,1408.19
7963,104,69,2023-02-12,1,735.17
2575,111,513,2021-11-10,1,821.47
11103,115,788,2022-08-28,3,285.48
8267,146,176,2023-05-16,3,53.25
11436,120,352,2023-10-13,4,780.71
8753,146,246,2023-04-16,2,78.34
5211,110,34,2021-04-07,3,715.2
10574,107,818,2023-07-16,1,6726.735076727474
2327,140,138,2023-03-04,5,360.95
7906,152,579,2021-12-05,1,127.17
11121,152,628,2023-06-04,4,116.56
5807,127,698,2023-09-25,1,403.55
1310,128,322,2023-05-13,2,697.96
4193,114,359,2023-06-20,4,695.15
787,9341,613,2021-03-02,5,1022.67
11523,9911,456,2023-03-17,4,390.44
8397,112,619,2023-09-20,4,816.69
2145,148,88,2022-12-02,4,255.44
6689,150,568,2023-08-01,2,2286.1738760445205
636,124,491,2021-10-09,5,419.88
9445,124,483,2021-01-14,5,472.05
9845,116,198,2023-02-28,2,852.53
2982,118,53,2023-11-18,2,730.93
3555,148,167,2022-11-05,4,283.2
6439,9551,572,2022-04-02,3,311.9
7541,122,343,2021-03-21,-1,835.74
7147,135,396,2023-06-24,4,712.86
6231,148,277,2021-04-28,1,183.41
10856,9380,686,2021-08-19,4,0.0
7580,117,107,2022-07-20,2,563.95
4533,106,7,2023-05-09,4,934.83
35,127,246,2022-10-08,3,389.44
3415,157,630,2023-09-04,4,370.93
2301,110,108,2021-05-09,4,760.73
9104,138,304,2022-01-17,1,0.0
1053,157,653,2023-03-07,1,471.31
9825,140,437,2023-11-07,3,311.2
7927,158,572,2021-04-24,4,265.87
8294,105,357,2023-08-15,3,1283.03
5944,134,374,2023-07-14,4,313.01
8164,140,183,2023-06-26,5,
11266,154,559,2023-12-07,3,87.2
7200,162,418,2022-06-24,1,306.85
10156,163,254,2023-07-07,2,518.14
4425,141,208,2022-05-31,1,672.36
3407,157,668,2021-03-15,3,437.61
3854,141,585,2022-02-15,3,722.66
2842,101,47,2023-02-15,3,1211.7
802,141,263,2023-08-20,5,728.64
3833,127,499,2021-05-17,2,345.59
225,110,99,2023-08-12,3,746.33
2705,105,247,2021-11-28,5,1418.48
9680,112,386,2022-08-09,1,787.35
7871,158,621,2023-01-28,1,322.31
2304,124,181,2023-12-06,5,424.22
9093,141,722,2023-06-30,4,614.39
9556,137,809,2023-12-31,3,596.41
11359,133,63,2023-01-08,4,273.88
8115,141,784,2023-06-02,5,634.33
8766,159,18,2021-04-26,3,348.68
809,117,678,2023-01-11,5,653.38
10525,116,523,2023-06-06,1,841.78
8832,146,117,2022-12-14,3,52.37
7570,134,209,2021-09-23,0,287.98
2262,138,157,2023-07-19,5,428.27
10024,155,90,2023-05-24,4,132.79
1246,115,309,2023-03-11,3,291.32
109,116,369,2021-01-22,1,967.24
670,127,305,2021-07-27,4,344.18
11333,9083,129,2022-01-08,1,61.14
7266,118,489,2023-08-16,4,647.81
1173,152,107,2023-01-05,5,127.71
5175,109,528,2023-02-25,2,0.0
168,156,542,2023-07-11,5,591.54
4375,156,344,2022-09-18,5,559.69
320,148,276,2021-01-12,4,203.95
10493,112,191,2021-11-06,2,786.58
835,132,564,2023-06-21,2,401.81
1675,142,473,2022-07-03,1,765.09
340,127,40,2021-08-01,2,342.38
9830,118,698,2023-01-23,3,684.18
4726,109,275,2021-09-02,1,1057.59
3102,140,266,invalid_date,4,381.62
2016,118,472,2023-06-13,2,719.99
5438,113,512,2024-01-13,2,751.17
2434,136,420,2023-11-07,2,338.44
3548,106,222,2023-11-30,3,931.0
5639,108,778,12-24-2023,5,1089.99
8720,108,201,2023-08-27,5,1018.01
11252,130,710,2023-04-04,2,253.52
419,118,235,2022-07-06,2,698.35
2663,130,292,2022-10-25,3,-96.53618127934378
7522,112,672,2023-08-09,5,763.28
7723,148,680,invalid_date,4,258.88
7882,113,587,2023-12-12,2,782.56
10330,136,407,2023-06-12,2,371.2
11739,163,341,2023-05-10,1,594.2
6911,155,169,2023-07-24,5,109.44
6247,128,566,2021-04-28,-1,656.5
8107,159,437,2023-11-15,1,457.88
10854,136,319,2022-04-02,1,374.84
10158,155,290,2023-07-30,5,109.78
10161,148,628,2023-11-24,1,202.2
11651,147,810,2023-10-21,2,242.66
3482,138,144,2023-12-22,1,434.28
7704,118,588,2023-11-23,3,742.96
9007,9443,379,2023-10-20,3,441.85
2292,163,647,2023-05-27,5,497.53
3265,116,361,2023-03-21,5,911.21
9947,145,393,2023-03-06,3,142.86
10365,141,557,2022-03-17,1,627.9
3674,117,258,2021-08-08,3,609.43
8490,150,461,20231128,3,88.67
4108,128,423,2022-02-24,4,0.0
2014,106,171,2023-04-11,2,817.37
5453,101,785,2021-01-25,1,1073.02
11148,133,588,2023-11-30,3,258.55
4790,147,459,2023-11-19,5,214.37
6648,119,511,2022-12-13,3,586.42
3330,146,300,2022-10-12,5,61.63
7792,151,479,2023-06-19,4,159.39
8590,148,484,2023-05-21,4,247.17
6225,135,754,2023-08-27,-1,593.09
12093,113,187,2022-10-30,2,757.83
8058,133,702,2023-09-30,3,
6726,159,512,2023-04-26,5,453.48
404,158,614,2023-03-21,4,339.12
10512,118,765,2023-02-28,4,769.4
10518,152,681,2023-11-05,5,112.12
11284,108,648,2021-08-23,-1,978.98
5045,128,166,2023-07-16,1,655.44
122,101,822,2021-06-06,2,1244.64
7902,163,423,2022-01-21,5,404.53
9475,155,771,2022-09-11,-1,99.64
4964,157,1608,2023-11-23,1,-32.42143788569577
8646,105,154,2023-07-07,1,1457.58
9352,120,420,2021-12-15,2,922.36
1308,102,89,2023-07-28,2,1159.75
10594,154,383,2023-07-16,3,0.0
449,134,116,2021-05-16,4,315.39
588,136,388,2023-10-12,3,344.49
6185,128,563,2021-05-26,5,676.9
5147,144,567,2023-03-19,4,414.42
10870,135,279,2023-03-13,3,716.98
2860,147,452,2023-08-24,5,222.35
9793,135,755,21/08/2023,5,646.53
10401,124,680,2023-01-23,2,421.48
2275,122,781,2023-07-14,4,767.52
897,154,24,2023-05-26,3,80.85
7895,133,95,2023-07-05,2,273.23
6166,153,146,2023-07-27,5,49.1
8325,113,368,2022-09-19,5,886.47
5048,148,339,2023-06-21,2,267.57
8179,158,216,2021-07-30,5,283.43
11519,116,82,2021-02-28,2,955.79
10043,110,366,2023-05-15,1,734.26
11307,133,399,2024-01-06,3,279.24
10757,144,556,2023-02-19,2,473.06
2621,124,817,19/12/2023,5,467.95
8494,109,544,2022-02-09,4,
1781,156,411,2021-06-25,5,492.67
6293,133,816,2022-05-22,4,235.24
6553,106,362,2021-08-18,5,786.96
5461,106,796,2023-08-08,1,799.99
4380,125,770,2022-12-11,2,393.92
9737,152,6,2023-02-24,2,105.47
3303,147,576,2022-05-25,3,250.58
6616,147,402,2022-09-29,1,249.47
3328,162,741,2023-01-30,-1,329.3
6115,142,119,2023-08-28,5,683.48
8752,113,466,2023-07-12,-1,814.81
1583,155,14,2023-08-17,2,116.12
6577,107,816,2023-11-27,1,659.09
9026,107,408,2022-12-28,3,558.86
3563,153,58,2023-08-09,3,34.81
4439,128,513,2023-04-23,2,622.85
7724,143,309,2021-03-19,3,303.05
3039,142,10,2023-12-26,1,719.97
2331,134,139,2023-12-07,4,325.74
7311,130,298,2022-02-04,3,259.65
1642,162,582,2021-02-09,1,237.26
9368,137,631,2021-05-22,4,-19.306144352493085
5857,150,628,2023-03-30,3,77.45
2635,141,4,2023-06-12,1,702.35
8220,131,490,2023-09-28,5,437.52
3500,108,375,2023-08-14,1,1061.85
4348,129,18,21/03/2023,2,221.07
7179,122,340,2023-09-15,3,767.53
3414,138,272,2022-09-20,3,413.49
11582,135,798,2023-04-14,3,623.05
11384,162,520,invalid_date,5,0.0
5985,143,727,2021-05-14,2,298.3
6338,117,117,2021-03-25,1,646.43
5528,124,583,2023-10-27,1,419.74
1259,158,115,2022-12-20,5,370.13
8947,131,259,2025-13-45,5,442.15
4127,104,184,2023-04-02,1,0.0
7265,125,627,2021-09-11,4,340.25
6978,120,284,2023-12-23,1,896.09
10751,113,614,2023-02-23,5,749.29
660,108,806,2021-05-18,4,1009.09
1342,118,800,2023-12-07,1,756.29
10744,135,814,2023-11-22,1,605.28
7497,124,763,2023-08-03,3,
11048,153,591,2022-04-20,5,41.89
4963,105,626,2023-08-23,2,1273.8
4758,159,492,2021-05-15,2,427.12
2723,124,751,2022-12-15,1,479.38
15,101,657,2023-08-15,153,1063.0
7537,125,547,2023-11-08,5,384.84
11803,106,521,2021-01-08,2,916.5
1172,149,116,2023-12-06,4,161.87
1831,117,49,2023-03-24,2,
262,122,237,2023-12-03,2,844.6
2335,134,367,2021-12-04,1,322.07
2191,133,753,2022-04-11,3,284.71
10045,111,440,2023-12-27,2,831.95
9574,148,175,2023-10-08,4,263.55
7174,161,585,2021-12-22,2,372.58
7241,162,8,2023-10-24,1,325.42
4436,124,222,2023-04-25,4,427.65
10187,141,433,2023-08-19,4,732.48
5232,162,810,2023-11-25,1,-84.40990141071342
322,137,166,2023-01-07,1,651.73
4347,133,688,2023-03-01,1,267.29
4428,131,12,2023-12-07,3,425.29
4729,155,434,2023-12-22,1,118.17
4701,137,744,2022-04-24,4,557.76
1392,123,11,2022-12-28,1,313.25
11740,122,686,2023-07-27,1,738.85
1155,108,191,2021-06-06,5,980.27
8357,109,570,2023-10-15,1,1251.64
4384,116,321,2022-09-25,4,935.07
8468,152,780,2022-04-12,5,117.65
9395,129,219,2024-01-11,1,226.49
6691,155,178,2022-02-26,4,99.5
11173,102,139,2023-03-04,4,
4791,146,615,2021-11-17,4,73.72
1125,116,778,2023-05-30,3,890.47
5999,106,173,2023-06-19,2,-22.31879953590959
9964,156,446,2022-04-15,1,559.05
3591,152,302,2022-01-09,1,141.36
10743,143,630,2021-06-24,3,352.26
7107,142,468,2022-06-29,4,644.33
2730,101,812,2023-08-13,1,1100.9
3699,130,512,2023-05-27,5,252.2
3575,153,2,2023-05-20,3,36.32
8751,113,387,2022-05-06,2,856.43
4838,140,485,2023-07-04,5,383.35
8293,149,292,2023-09-08,5,147.96
3936,131,147,invalid_date,5,447.61
8005,158,291,2023-08-23,2,308.77
10720,107,657,2023-06-15,4,593.66
4311,128,212,2021-04-20,3,647.23
1793,148,26,2022-08-14,1,266.38
1504,153,205,2023-12-19,5,53.4
8649,125,187,2021-09-18,3,358.73
1880,122,106,2022-08-07,1,805.56
11615,128,355,2023-10-11,2,717.55
10589,162,32,2021-02-04,5,317.23
5085,156,426,2023-12-29,2,520.3
6287,117,616,2023-11-17,3,575.77
11737,125,313,2022-10-25,1,355.79
1746,115,353,2023-09-21,4,260.79
2499,155,224,2023-12-12,4,111.42
1591,115,502,2023-06-13,1,293.72
7684,163,776,2023-08-29,5,591.95
3397,159,793,2023-06-23,5,382.82
1292,154,256,2023-02-11,2,71.51
9663,155,705,2021-07-21,1,124.54
3062,101,662,2023-02-23,4,1164.82
2934,9836,42,2021-07-24,5,383.64
858,133,182,2023-07-01,812,254.69
6877,162,93,2024-01-12,1,284.28
2484,122,325,2021-11-02,2,774.0
9256,106,179,2021-06-17,5,789.63
4198,102,319,2021-03-09,4,1372.11
8409,133,488,2021-09-24,3,252.35
9437,157,145,2021-06-08,5,371.71
11269,130,48,2023-07-31,-1,272.76
10610,107,254,2023-04-28,1,604.0
7554,106,183,2022-05-02,3,928.2
2825,151,752,2022-10-03,5,166.1
2201,104,83,2023-07-06,3,714.67
6429,158,395,2023-03-02,3,398.65
3931,148,773,2023-04-04,1,1324.5095984845711
5700,117,112,2023-06-03,1,571.69
7365,155,182,2023-05-19,5,96.09
12091,105,708,2023-10-06,4,1381.12
2294,161,434,2022-03-13,0,517.98
6422,123,759,2021-04-03,3,4726.925838268216
2526,111,206,2023-07-15,3,791.98
10066,132,38,2023-08-12,5,388.91
1036,141,317,2025-13-45,1,710.6
11759,116,362,2021-04-13,3,923.02
10532,134,565,2023-05-26,1,300.99
4068,111,614,2023-12-24,3,766.55
5719,113,364,20230621,3,761.43
4625,136,614,2021-09-10,5,371.86
6693,148,668,2023-08-13,2,185.47
8957,162,579,2023-01-12,4,240.1
99,153,775,2023-07-05,3,46.39
4969,152,262,2021-06-16,2,125.54
9678,110,127,2023-06-16,5,807.13
446,161,378,2022-01-07,2,519.54
9058,102,342,2023-04-03,2,1343.4
6803,115,318,2023-12-23,4,303.63
8413,116,344,2023-12-31,2,983.02
2126,108,434,2021-11-26,1,1030.25
6491,135,821,2022-01-11,4,609.38
6886,159,178,2022-03-31,4,0.0
5159,140,597,2023-11-10,5,318.67
4191,155,735,2023-03-14,3,124.98
6270,131,7,2022-10-11,4,0.0
5252,149,213,2021-12-21,5,149.95
11701,153,348,2023-11-28,2,52.92
8163,159,231,2023-08-23,1,433.86
8273,159,343,2023-02-01,1,404.52
5694,154,40,2023-07-17,5,69.52
9881,140,647,invalid_date,4,347.98
3799,133,62,2021-03-22,3,243.34
459,131,473,2022-09-21,0,438.56
8899,158,584,2023-02-25,3,370.88
36,150,419,2023-12-24,1,99.78
4674,138,83,2023-10-01,5,476.47
7758,110,82,2023-07-14,4,775.53
618,132,529,2021-02-27,5,338.82
6183,106,723,2021-08-27,5,915.49
1625,151,692,2021-07-15,2,
3597,105,623,2024-01-01,0,1210.2
7867,130,722,2022-09-01,1,253.01
5924,113,510,2023-05-27,1,831.29
10686,111,786,2023-01-18,4,846.43
3598,159,318,2022-08-20,4,305.45
1778,155,567,2023-12-24,5,140.59
10307,115,16,2023-05-10,1,290.18
10380,128,173,2023-09-17,1,704.77
10096,109,337,2023-12-23,4,1150.67
12204,142,312,2023-05-14,3,677.93
7049,116,523,2023-10-05,2,869.79
8116,159,7,2021-06-02,5,301.42
180,119,276,2021-09-17,5,642.46
2438,120,649,2023-05-10,1,0.0
10521,148,483,2022-02-22,1,196.31
7006,143,66,2022-05-26,5,293.24
10842,108,111,2022-12-27,5,1083.19
10583,142,781,2022-07-08,5,753.56
10994,142,404,2021-05-05,2,632.93
10249,129,1350,2023-04-19,3,223.87
4133,158,287,2023-01-18,1,280.15
573,111,743,2022-07-20,2,772.34
5243,123,234,2023-09-09,2,370.07
1738,118,574,2023-07-13,2,638.33
5228,120,726,2023-09-04,3,781.33
10582,161,339,2022-07-21,2,456.6
4685,119,307,2023-05-12,4,590.9
3416,119,143,2022-06-09,1,643.65
11470,115,57,2023-08-04,1,257.14
312,129,684,2023-02-13,1,223.0
10876,129,562,2022-07-18,2,243.43
8262,163,405,2023-04-08,1,471.59
8194,131,457,2023-12-23,3,425.19
4718,145,353,2021-06-01,3,106.51
9503,147,52,2023-01-06,4,239.69
5548,159,823,2023-01-13,3,423.9
6983,154,201,2023-07-29,4,78.41
4184,118,514,2022-06-13,2,635.33
6308,134,800,2023-03-28,1,341.25
2564,131,601,2021-09-11,3,453.42
5627,116,344,2021-02-10,2,16897.10319520213
1054,115,683,2022-07-25,1,292.23
841,162,241,2023-04-02,5,287.98
11649,136,204,2023-03-29,250,337.91
6672,149,82,2023-11-10,2,190.35
6060,105,42,2021-12-17,2,1233.24
5050,131,409,2021-01-17,4,428.47
11777,146,168,2021-02-12,0,77.94
2547,137,461,2022-09-10,1,649.1
10337,141,71,2021-05-19,4,671.1
6994,142,306,2023-03-13,5,787.87
11020,111,395,2022-09-23,3,854.15
8779,115,651,2023-03-24,1,258.66
1015,143,692,2023-10-15,3,324.44
3916,116,346,2022-04-23,219,972.41
1013,109,799,2023-08-30,912,1121.53
8121,147,576,2023-12-28,5,243.59
3694,134,1911,2023-12-08,3,318.04
5770,156,141,2023-12-05,2,422.03
6763,115,188,05/06/2023,4,271.86
1760,118,699,2022-03-04,5,749.67
3966,105,183,2023-10-23,4,1351.83
1320,146,417,2021-02-05,1,70.1
9329,109,426,2023-04-29,5,1249.52
7493,162,83,2023-08-05,4,259.61
4119,128,166,2023-07-27,997,647.51
7310,145,509,2023-09-23,5,150.91
3997,107,46,2023-04-18,3,551.33
3697,114,88,2023-11-24,2,674.58
9851,148,385,2021-01-02,4,221.47
6368,139,39,2022-08-15,2,304.36
2707,122,157,2023-09-14,4,739.28
6119,108,631,2023-11-03,3,989.52
9504,163,307,2023-08-19,5,563.91
6314,153,433,2022-04-25,1,45.59
3075,156,254,2023-01-28,2,644.48
10792,111,769,2023-10-22,1,848.87
9995,105,517,2023-11-18,2,1437.21
1932,147,528,2021-06-06,2,179.81
7105,122,335,2023-04-11,1,801.95
9142,115,47,2021-08-31,2,270.27
7974,134,538,2023-02-10,4,299.43
2408,138,8,2021-04-19,3,470.97
4141,109,347,2023-11-08,4,1069.24
2410,119,558,2022-03-08,-1,627.99
3526,105,7,2023-02-12,5,1361.09
7198,130,658,2022-01-15,2,245.64
5494,136,17,2021-06-27,4,314.2
11452,122,795,2023-09-18,5,27309.003650687337
7127,137,642,2023-05-12,4,545.85
9740,109,524,2024-01-04,3,1163.76
10457,138,26,2021-12-25,5,462.4
1254,162,662,2022-10-25,3,245.39
2868,159,392,2023-01-25,4,377.61
1946,151,726,invalid_date,1,146.0
11842,118,509,2023-07-16,2,764.85
10087,151,637,2022-07-23,5,134.12
7042,114,507,2023-02-18,1,699.88
5064,147,270,2021-06-15,2,217.31
12210,131,480,2023-04-01,4,423.23
6514,133,502,2023-12-24,2,253.45
8305,135,746,2023-04-23,3,714.32
4557,154,369,2023-10-07,2,68.65
10162,116,142,2023-01-05,5,904.01
10444,128,11,2023-05-31,5,632.27
493,125,713,2021-05-11,1,331.59
7076,129,729,2023-08-17,1,230.52
5246,155,168,2023-07-19,4,96.31
2704,106,223,2023-10-17,0,787.76
5160,127,660,2023-02-27,3,393.61
734,158,207,2023-12-06,2,359.3
4332,106,477,2025-13-45,4,912.93
9006,150,494,2023-04-15,1,98.29
11512,131,363,2022-11-16,3,471.05
7340,153,149,2022-10-11,5,40.73
923,115,27,2021-10-13,5,277.76
11491,155,666,2023-04-29,5,126.9
5668,153,658,2023-12-06,5,48.36
9670,157,683,2023-05-08,1,340.67
11843,101,215,2023-12-06,3,1094.53
2852,140,413,2023-10-21,3,357.96
7507,124,69,2023-03-12,5,489.26
6965,106,14,2023-04-28,1,839.04
7431,159,557,invalid_date,1,407.34
11878,102,280,2022-12-02,1,1140.81
7889,157,345,2023-05-09,4,373.82
10996,128,577,2023-06-29,2,712.53
11718,161,360,2023-10-14,5,399.09
7428,123,166,2023-11-26,1,309.93
10576,162,614,2023-04-21,3,314.06
3812,148,110,2023-08-16,1,224.29
7248,139,195,2023-11-19,5,322.9
4369,151,436,2023-07-01,2,135.31
10151,137,686,2022-02-17,1,549.0
9259,133,684,2022-12-29,3,267.39
8196,137,215,2023-12-09,1,
9082,162,776,2023-03-15,4,337.71
8506,128,45,2021-11-08,3,619.5
3642,102,680,2023-10-06,0,1156.14
5913,146,304,2021-02-17,1,58.88
4936,131,779,2023-04-19,1,400.26
3754,111,203,2023-01-06,5,831.53
1163,147,641,2023-07-11,5,197.4
9743,134,449,2022-10-03,2,329.39
549,125,136,2022-12-02,3,378.06
5041,154,199,2023-09-01,5,67.62
1661,163,39,2021-06-13,-1,527.05
4519,163,424,2023-01-02,4,466.61
2383,144,207,2023-10-05,4,399.08
2437,104,404,2022-12-30,5,757.9
4310,119,703,2023-12-27,5,644.07
11055,131,234,2021-11-17,5,424.14
8263,124,338,2022-06-01,1,441.87
4699,138,492,2022-10-27,1,501.34
3620,149,181,2021-06-04,5,144.9
373,151,556,2023-01-19,2,146.94
7565,143,177,2023-11-09,2,340.9
9061,142,787,2023-12-31,4,783.6
4196,122,88,2023-04-23,1,869.13
1944,161,336,2022-09-18,2,398.85
8150,158,270,2023-03-04,1,282.36
8541,120,72,2023-11-05,5,809.74
4303,9880,228,06/03/2023,1,1033.94
8447,129,558,2022-11-20,4,228.86
9914,153,75,2022-05-07,3,53.01
10993,159,447,2021-06-07,2,413.84
4878,157,107,20230504,4,470.88
7734,139,7,2023-07-01,1,278.67
7700,129,543,2023-03-09,1,236.2
6306,106,149,2023-06-27,1,848.74
8160,147,116,2023-09-25,4,228.65
861,154,434,2023-11-04,2,87.71
12147,115,592,2023-05-03,2,258.91
2777,106,291,2023-11-06,2,0.0
11118,113,554,08/07/2023,4,799.48
7636,141,56,2023-07-17,1,679.91
7894,106,409,2023-11-11,5,887.73
2807,132,384,2022-09-28,4,381.19
4700,150,556,2021-07-09,2,83.15
3279,148,34,2023-06-07,5,251.28
11354,105,381,2023-02-18,4,1405.16
9770,125,671,2022-08-27,3,383.96
2482,147,223,2023-06-11,3,193.22
8896,134,739,2023-10-26,1,326.85
4465,141,683,2023-08-24,4,634.12
41,146,504,2021-08-25,1,65.79
9479,139,607,2023-02-14,1,309.87
2077,106,128,2023-06-15,4,845.18
5213,137,735,2023-09-27,3,647.86
2274,142,824,2023-11-16,3,707.51
11039,107,790,2023-05-05,5,667.95
6907,125,261,2023-10-01,1,368.82
3375,146,602,2023-03-10,4,67.66
4979,138,254,2022-01-13,3,474.33
11685,134,177,2023-03-31,3,332.56
6289,127,434,2023-09-01,4,388.44
909,112,511,2023-02-16,3,
9600,128,215,2023-08-09,2,704.88
183,128,634,2021-08-09,1,659.15
4351,129,436,2023-03-03,5,257.69
3293,139,815,2023-11-23,536,337.88
6513,113,573,2021-03-14,5,755.9
11503,128,640,2023-07-13,1,659.79
2175,105,652,2023-10-21,5,1404.79
10407,123,305,2023-02-01,5,363.74
3963,161,730,2021-10-05,4,430.85
9277,140,481,2023-04-20,5,0.0
10836,104,798,2023-10-07,5,675.23
786,136,1213,2021-07-15,5,385.38
11463,112,519,2023-07-19,3,833.25
10690,129,225,2022-11-17,5,246.32
9482,162,28,2022-06-10,562,336.4
832,148,819,2023-10-07,1,243.44
6034,107,589,2022-01-24,2,572.99
8464,141,813,2022-08-25,4,665.13
7964,106,271,2021-03-19,4,884.36
8586,128,461,2022-10-10,1,608.85
11136,125,493,2023-08-03,2,387.41
9289,129,289,2022-03-14,5,263.09
5551,122,9,2023-06-21,4,791.73
3166,161,549,2023-12-04,3,406.76
8350,106,462,2023-08-17,1,914.45
464,139,740,2023-05-09,5,313.82
2133,123,811,2023-08-20,2,-21.46552773179898
5337,143,224,2021-05-27,3,348.92
4762,156,87,2021-07-25,2,590.54
6740,141,599,2023-04-05,1,616.16
1138,145,213,2023-07-28,5,107.17
5298,130,537,2023-11-28,2,289.42
1511,102,423,2023-05-14,474,1169.97
11746,129,404,2023-06-19,1,256.49
6725,148,369,2023-01-19,4,231.43
9079,101,772,2023-08-30,4,1109.59
881,159,269,2022-11-13,5,334.35
9755,156,645,2023-07-23,3,443.01
11648,115,742,2023-07-24,2,261.64
8641,112,214,2022-03-24,0,818.6
3578,117,248,2021-11-08,4,553.08
9858,107,587,2023-02-13,3,554.26
3769,157,129,2023-05-31,1,472.36
10082,101,451,2022-11-30,1,1164.86
6001,106,9,2023-12-24,2,849.37
6110,161,267,2022-11-09,4,380.69
2044,158,21,2023-03-04,4,314.99
10052,133,13,2023-09-29,4,282.63
8764,114,796,2021-11-05,3,629.8
865,161,671,2021-09-26,3,500.29
7786,159,409,2023-03-11,3,363.5
11120,107,245,2022-06-04,2,595.22
279,150,563,2023-05-07,5,72.21
3938,131,25,2023-03-21,2,418.72
4688,133,694,2021-03-01,3,244.56
8039,132,193,10-19-2022,3,349.4
4899,163,521,2021-07-11,0,554.05
2152,135,360,2021-04-04,1,739.31
4650,153,232,2021-10-14,3,40.27
848,138,714,2021-09-30,2,476.09
4516,148,568,2023-12-17,1,259.86
3048,154,805,2021-07-04,0,86.25
9840,108,239,2022-07-12,1,969.71
4744,131,689,2021-06-30,3,443.25
1876,150,190,2022-05-19,1,76.59
3233,158,457,2022-05-22,-1,6834.498057872196
7728,127,4,2022-03-10,4,386.73
8149,146,462,2021-03-19,1,60.91
8654,144,258,2023-04-27,5,465.67
9156,148,758,invalid_date,5,264.49
23,152,199,2021-11-29,3,119.69
11533,102,807,2023-03-23,5,1274.81
3708,159,102,2023-04-29,2,405.29
8568,110,281,2023-11-21,2,758.86
3986,122,268,2023-03-23,5,769.33
10111,157,467,2021-07-10,4,-98.91458258035456
5984,144,452,2023-07-02,2,0.0
4947,163,288,2023-08-16,-1,476.48
7870,143,497,2022-12-02,4,317.61
11643,130,336,2023-05-06,4,275.26
11167,148,382,2023-10-08,2,241.65
1402,152,173,2023-04-11,4,144.14
11847,117,212,2022-02-17,5,621.45
5225,122,125,2023-09-20,5,787.51
2949,117,824,2023-07-23,5,570.91
4401,111,743,2023-07-04,5,782.1
12201,143,160,2021-03-02,4,342.64
3365,146,29,2023-09-19,2,66.21
4280,159,104,2022-10-29,3,339.29
11181,147,391,2023-08-17,2,194.01
217,141,43,2023-04-08,4,680.84
3945,109,108,20230307,1,1194.34
5358,139,487,2023-06-01,4,319.67
3551,115,610,2023-11-01,4,294.2
11768,124,1911,2021-11-01,2,483.88
5891,162,339,2023-12-02,1,274.08
4452,106,183,2021-09-09,5,869.7
272,110,517,2022-06-16,1,702.78
6190,143,785,2021-03-30,3,291.81
8424,142,633,2022-10-01,1,
7206,137,647,2023-08-26,3,622.97
5089,144,349,2023-10-02,3,413.62
6583,147,793,2023-11-06,0,166.63
1651,106,39,20220320,4,940.07
8949,132,214,2021-11-01,1,347.73
965,105,169,2023-02-26,4,1258.07
11644,159,794,2023-06-07,3,434.63
2658,149,819,2021-05-04,5,138.61
10121,129,360,2023-04-16,1,242.25
1180,112,680,2021-07-17,1,784.41
6323,145,497,2021-01-20,3,153.11
8368,156,61,2023-05-31,4,463.33
3210,147,758,2022-12-25,4,166.94
10922,156,364,2023-03-05,4,416.01
53,108,409,2024-01-28,1,980.46
3974,122,305,2023-08-09,1,853.78
6440,131,299,2023-06-13,4,441.29
4949,122,142,2023-07-10,4,738.5
4009,119,494,2023-05-10,4,592.27
2543,142,164,2021-09-03,1,656.61
3091,142,186,2022-01-21,3,765.66
3046,147,215,2021-02-20,5,214.01
3827,120,778,2023-10-03,3,817.29
7761,141,328,2023-01-06,4,702.26
2726,152,517,2022-09-28,3,148.9
239,163,70,2023-07-21,720,571.68
10596,118,190,2022-07-12,3,678.19
9231,162,116,2023-11-24,2,292.14
